Location,time,precipitation_sum,temperature_2m_mean,relative_humidity_2m_mean,surface_pressure_mean,wind_speed_10m_max,river_discharge
Hue,2008-09-10,106.9,25.2,91,1005.3,11.5,14.17
Hue,2008-09-11,20.4,26.2,88,1004.6,11.4,11.79
Hue,2008-09-12,15.6,26.0,91,1005.1,8.5,10.78
Hue,2008-09-13,105.8,26.0,89,1006.2,6.5,16.22
Hue,2008-09-14,30.2,26.5,88,1006.5,11.3,12.84
Hue,2008-09-15,6.5,26.6,87,1005.5,8.0,5.41
Hue,2008-09-16,4.3,26.6,86,1005.0,9.7,2.75
Hue,2008-09-17,2.2,26.8,84,1005.7,9.7,1.88
Hue,2008-09-18,3.4,26.7,85,1006.3,9.2,1.39
Hue,2008-09-19,10.1,26.4,86,1007.2,11.5,1.2
Hue,2008-09-20,5.6,26.8,84,1007.1,8.6,1.21
Hue,2008-09-21,2.6,26.6,85,1005.6,10.2,1.01
Hue,2008-09-22,0.7,27.4,83,1004.0,13.6,0.77
Hue,2008-09-23,0.0,28.3,80,1001.3,15.5,0.62
Hue,2008-09-24,0.0,29.1,73,999.3,20.8,0.53
Hue,2008-09-25,0.0,29.1,77,1002.1,6.7,0.48
Hue,2008-09-26,22.9,27.5,85,1004.6,6.8,0.68
Hue,2008-09-27,10.9,26.1,88,1006.3,10.5,1.48
Hue,2008-09-28,11.8,25.7,88,1005.9,12.9,2.37
Hue,2008-09-29,46.6,25.0,91,1003.6,25.5,19.28
Hue,2008-09-30,94.3,26.0,83,1002.5,37.7,25.0
Hue,2008-10-01,9.5,25.9,88,1008.6,12.7,8.82
Hue,2008-10-02,11.7,25.4,91,1009.6,9.2,4.24
Hue,2008-10-03,2.6,26.1,86,1008.5,12.3,3.09
Hue,2008-10-04,8.4,27.0,84,1006.8,8.9,1.9
Hue,2008-10-05,10.0,26.9,86,1007.9,7.9,2.1
Hue,2008-10-06,18.2,25.3,89,1009.8,11.4,4.09
Hue,2008-10-07,27.2,25.3,89,1010.6,9.8,4.18
Hue,2008-10-08,0.5,26.2,83,1010.4,9.7,2.18
Hue,2008-10-09,5.6,25.9,88,1011.6,11.2,1.37
Hue,2008-10-10,18.2,25.4,90,1012.4,11.5,2.11
Hue,2008-10-11,10.3,25.2,90,1012.0,8.2,3.63
Hue,2008-10-12,66.1,24.6,91,1008.6,21.8,10.35
Hue,2008-10-13,15.2,24.8,84,1007.3,22.3,14.31
Hue,2008-10-14,0.0,25.5,77,1010.2,19.5,5.47
Hue,2008-10-15,2.2,25.5,82,1011.0,14.1,2.37
Hue,2008-10-16,54.3,24.7,92,1010.0,15.5,7.0
Hue,2008-10-17,49.3,24.8,93,1009.1,22.1,11.97
Hue,2008-10-18,13.2,25.4,89,1010.1,16.5,7.79
Hue,2008-10-19,12.3,25.1,90,1009.9,12.4,6.35
Hue,2008-10-20,21.9,25.2,91,1009.7,14.9,4.68
Hue,2008-10-21,13.0,25.4,91,1009.8,9.5,3.35
Hue,2008-10-22,1.4,26.2,88,1009.6,12.1,2.46
Hue,2008-10-23,1.7,26.2,89,1010.6,13.4,1.55
Hue,2008-10-24,8.5,25.6,90,1013.0,13.8,1.25
Hue,2008-10-25,7.4,25.5,90,1012.8,12.3,1.39
Hue,2008-10-26,3.8,26.0,90,1012.5,13.3,1.26
Hue,2008-10-27,13.2,25.0,91,1013.2,13.8,1.59
Hue,2008-10-28,25.3,24.7,92,1011.6,16.9,2.26
Hue,2008-10-29,18.9,24.8,93,1008.7,12.7,3.25
Hue,2008-10-30,8.8,26.0,87,1007.7,20.0,3.4
Hue,2008-10-31,0.0,26.4,86,1008.7,18.1,1.77
Hue,2008-11-01,3.5,26.6,86,1009.1,15.5,1.0
Hue,2008-11-02,0.6,26.7,86,1009.1,15.5,0.77
Hue,2008-11-03,47.9,25.2,91,1011.4,10.5,3.25
Hue,2008-11-04,8.6,24.6,90,1011.7,7.5,7.09
Hue,2008-11-05,5.6,25.1,90,1010.6,11.8,3.71
Hue,2008-11-06,4.8,25.8,87,1009.5,13.4,2.06
Hue,2008-11-07,7.3,25.9,87,1009.6,11.8,1.86
Hue,2008-11-08,26.0,24.0,92,1010.3,23.4,4.0
Hue,2008-11-09,31.9,23.0,86,1012.7,29.6,6.5
Hue,2008-11-10,13.4,22.9,77,1015.0,17.7,4.53
Hue,2008-11-11,1.8,22.0,73,1015.7,14.6,2.13
Hue,2008-11-12,0.2,21.5,74,1014.2,12.2,1.2
Hue,2008-11-13,0.0,22.7,72,1014.0,15.1,0.88
Hue,2008-11-14,22.0,22.6,88,1012.5,15.5,1.69
Hue,2008-11-15,9.4,24.1,91,1010.7,11.3,3.41
Hue,2008-11-16,5.4,24.3,90,1010.2,13.7,2.13
Hue,2008-11-17,2.6,24.7,84,1010.0,18.9,1.24
Hue,2008-11-18,39.2,23.4,88,1012.6,17.8,6.41
Hue,2008-11-19,44.9,22.3,88,1016.7,21.3,13.72
Hue,2008-11-20,6.1,22.0,81,1017.5,17.1,7.61
Hue,2008-11-21,24.7,22.7,89,1015.6,16.4,3.97
Hue,2008-11-22,26.8,23.6,92,1014.3,19.2,3.56
Hue,2008-11-23,23.4,23.6,92,1013.8,14.3,4.52
Hue,2008-11-24,61.9,23.1,92,1014.4,22.6,7.05
Hue,2008-11-25,35.4,22.9,89,1015.9,20.3,8.86
Hue,2008-11-26,45.0,22.8,89,1015.5,17.2,9.09
Hue,2008-11-27,13.5,21.9,82,1017.9,23.8,7.07
Hue,2008-11-28,0.3,21.3,68,1018.7,14.6,3.07
Hue,2008-11-29,6.1,21.1,73,1019.7,16.1,1.64
Hue,2008-11-30,1.7,20.7,75,1019.8,14.3,1.28
Hue,2008-12-01,2.0,20.7,79,1018.0,14.8,0.97
Hue,2008-12-02,0.7,21.1,78,1015.1,15.6,0.77
Hue,2008-12-03,0.0,21.6,85,1011.1,11.9,0.64
Hue,2008-12-04,2.5,21.7,90,1013.2,11.3,0.61
Hue,2008-12-05,37.8,21.2,91,1017.6,21.2,2.18
Hue,2008-12-06,43.3,20.2,90,1018.3,18.9,6.55
Hue,2008-12-07,36.4,20.7,89,1016.9,18.5,6.53
Hue,2008-12-08,29.6,20.2,86,1017.6,21.0,5.25
Hue,2008-12-09,0.7,20.0,77,1016.1,8.4,3.76
Hue,2008-12-10,0.0,20.4,79,1014.6,10.3,1.92
Hue,2008-12-11,2.1,21.2,81,1014.9,13.8,1.12
Hue,2008-12-12,0.0,20.7,83,1012.6,12.0,0.85
Hue,2008-12-13,3.2,21.7,89,1013.9,11.8,0.73
Hue,2008-12-14,11.5,21.7,88,1015.8,13.3,0.95
Hue,2008-12-15,36.9,20.8,89,1015.4,19.5,2.27
Hue,2008-12-16,25.5,20.8,85,1015.4,15.6,3.47
Hue,2008-12-17,15.6,20.6,84,1017.1,14.0,2.52
Hue,2008-12-18,2.3,19.7,85,1016.9,8.4,1.61
Hue,2008-12-19,0.6,19.7,85,1015.8,11.4,1.03
Hue,2008-12-20,8.3,20.8,90,1014.4,8.4,0.83
Hue,2008-12-21,1.3,21.6,88,1014.0,12.1,0.91
Hue,2008-12-22,10.9,21.8,84,1015.8,16.5,0.89
Hue,2008-12-23,20.9,21.1,87,1016.3,21.9,1.39
Hue,2008-12-24,20.5,20.6,88,1016.0,15.0,2.01
Hue,2008-12-25,6.8,20.3,89,1016.1,15.5,2.03
Hue,2008-12-26,13.5,20.4,91,1015.4,13.9,2.37
Hue,2008-12-27,6.6,20.1,91,1013.4,17.6,3.09
Hue,2008-12-28,3.4,21.2,91,1011.9,12.5,2.09
Hue,2008-12-29,22.3,21.6,94,1011.8,14.4,3.19
Hue,2008-12-30,104.2,21.9,95,1013.0,20.9,16.14
Hue,2008-12-31,38.4,20.0,91,1015.6,23.1,22.99
Hue,2009-01-01,18.3,19.0,88,1018.3,19.8,9.99
Hue,2009-01-02,21.4,19.1,86,1019.0,19.6,5.27
Hue,2009-01-03,4.2,20.2,81,1017.4,18.5,3.69
Hue,2009-01-04,12.8,20.4,88,1015.5,12.2,2.42
Hue,2009-01-05,9.1,20.9,91,1014.3,15.0,2.33
Hue,2009-01-06,11.1,21.1,92,1014.8,17.4,2.27
Hue,2009-01-07,6.0,21.3,87,1017.0,17.3,1.92
Hue,2009-01-08,13.3,20.0,84,1019.6,17.3,1.64
Hue,2009-01-09,16.6,17.9,82,1022.1,26.9,1.97
Hue,2009-01-10,3.8,17.3,70,1021.6,19.0,1.84
Hue,2009-01-11,0.0,17.0,73,1019.8,10.0,1.12
Hue,2009-01-12,0.0,18.3,70,1022.2,14.0,0.73
Hue,2009-01-13,1.4,18.2,68,1024.8,18.5,0.59
Hue,2009-01-14,0.6,18.2,69,1023.8,19.7,0.53
Hue,2009-01-15,10.5,17.6,80,1022.9,16.6,0.53
Hue,2009-01-16,7.1,17.8,87,1021.0,6.6,0.81
Hue,2009-01-17,9.3,19.6,88,1017.8,13.2,1.25
Hue,2009-01-18,0.0,20.0,86,1015.8,13.7,0.91
Hue,2009-01-19,0.0,19.9,86,1013.3,12.7,0.59
Hue,2009-01-20,0.0,20.3,86,1012.1,13.7,0.47
Hue,2009-01-21,0.0,20.7,89,1014.0,11.8,0.41
Hue,2009-01-22,1.6,20.8,85,1012.6,10.1,0.37
Hue,2009-01-23,1.5,21.1,88,1012.9,14.5,0.41
Hue,2009-01-24,42.2,19.6,90,1017.4,23.2,2.37
Hue,2009-01-25,12.9,19.0,87,1016.9,11.9,5.53
Hue,2009-01-26,2.6,20.1,88,1015.2,19.7,2.75
Hue,2009-01-27,2.6,18.4,84,1016.6,19.8,1.5
Hue,2009-01-28,0.2,19.4,84,1014.0,11.8,1.0
Hue,2009-01-29,1.3,20.0,89,1013.9,13.7,0.78
Hue,2009-01-30,2.9,19.5,85,1014.9,15.2,0.75
Hue,2009-01-31,0.1,19.2,82,1013.8,10.3,0.72
Hue,2009-02-01,0.2,20.1,85,1015.1,15.1,0.66
Hue,2009-02-02,0.0,20.0,88,1015.1,12.7,0.59
Hue,2009-02-03,1.8,21.0,90,1014.3,13.3,0.56
Hue,2009-02-04,0.0,21.0,85,1013.7,13.9,0.56
Hue,2009-02-05,0.1,20.6,88,1014.5,12.7,0.53
Hue,2009-02-06,2.8,20.1,90,1015.7,15.1,0.53
Hue,2009-02-07,0.1,20.8,84,1014.8,12.3,0.53
Hue,2009-02-08,0.1,20.7,86,1015.4,10.5,0.5
Hue,2009-02-09,3.9,21.2,88,1015.5,13.3,0.53
Hue,2009-02-10,5.5,21.4,92,1014.4,9.9,0.56
Hue,2009-02-11,0.0,22.1,89,1011.6,13.2,0.53
Hue,2009-02-12,0.0,23.6,88,1006.4,10.1,0.5
Hue,2009-02-13,0.9,25.0,87,1004.6,11.0,0.5
Hue,2009-02-14,0.0,25.5,83,1005.3,14.1,0.47
Hue,2009-02-15,0.0,25.4,87,1006.8,10.8,0.47
Hue,2009-02-16,0.0,24.9,91,1009.6,10.2,0.47
Hue,2009-02-17,0.0,24.0,89,1011.7,18.7,0.47
Hue,2009-02-18,3.7,23.4,92,1011.5,11.8,0.47
Hue,2009-02-19,0.0,24.7,91,1009.9,12.6,0.47
Hue,2009-02-20,3.1,24.5,93,1012.3,14.2,0.47
Hue,2009-02-21,0.1,24.5,88,1010.1,15.5,0.47
Hue,2009-02-22,0.0,25.9,86,1006.5,12.8,0.44
Hue,2009-02-23,0.0,26.6,87,1006.9,13.8,0.44
Hue,2009-02-24,0.0,26.4,84,1007.1,12.3,0.44
Hue,2009-02-25,0.0,26.5,85,1007.2,12.0,0.44
Hue,2009-02-26,0.0,25.9,86,1008.0,14.8,0.44
Hue,2009-02-27,0.0,25.7,87,1008.8,12.0,0.41
Hue,2009-02-28,3.2,25.5,88,1009.8,15.6,0.44
Hue,2009-03-01,1.5,24.8,88,1011.5,17.0,0.44
Hue,2009-03-02,4.1,24.0,90,1012.2,13.9,0.44
Hue,2009-03-03,1.7,24.2,88,1011.1,12.3,0.47
Hue,2009-03-04,0.0,25.7,85,1008.2,12.1,0.44
Hue,2009-03-05,0.0,26.9,83,1006.3,12.2,0.44
Hue,2009-03-06,0.4,23.5,90,1010.0,18.8,0.47
Hue,2009-03-07,1.5,22.0,85,1012.9,16.4,0.5
Hue,2009-03-08,0.0,23.1,83,1011.5,12.2,0.5
Hue,2009-03-09,5.1,22.4,93,1013.6,18.2,0.56
Hue,2009-03-10,0.0,24.3,85,1011.0,14.9,0.56
Hue,2009-03-11,0.0,25.7,85,1008.2,15.9,0.53
Hue,2009-03-12,0.0,26.2,85,1008.0,15.1,0.47
Hue,2009-03-13,13.6,25.6,87,1010.8,29.7,1.12
Hue,2009-03-14,9.7,18.9,82,1019.7,29.0,2.13
Hue,2009-03-15,0.0,20.4,76,1015.8,8.7,1.44
Hue,2009-03-16,0.0,23.0,83,1012.5,16.5,0.87
Hue,2009-03-17,0.0,23.9,88,1010.0,14.6,0.72
Hue,2009-03-18,0.4,25.4,88,1008.5,10.8,0.63
Hue,2009-03-19,0.1,25.9,89,1008.3,11.4,0.56
Hue,2009-03-20,2.1,25.7,91,1009.0,10.2,0.53
Hue,2009-03-21,0.5,26.5,87,1007.9,11.7,0.5
Hue,2009-03-22,0.0,27.5,83,1006.9,12.7,0.47
Hue,2009-03-23,1.4,27.9,82,1007.5,12.0,0.47
Hue,2009-03-24,14.1,27.5,84,1007.7,11.0,0.5
Hue,2009-03-25,1.0,25.2,91,1010.4,13.9,0.53
Hue,2009-03-26,1.2,25.8,88,1009.9,13.3,0.5
Hue,2009-03-27,10.5,26.6,86,1009.8,9.2,0.53
Hue,2009-03-28,2.2,26.9,85,1008.8,8.5,0.53
Hue,2009-03-29,0.0,26.7,85,1008.5,9.4,0.5
Hue,2009-03-30,0.3,25.9,85,1010.8,14.2,0.5
Hue,2009-03-31,10.7,24.7,87,1012.0,15.6,0.66
Hue,2009-04-01,18.3,24.0,89,1012.9,14.7,1.06
Hue,2009-04-02,17.2,24.0,91,1012.1,15.3,1.34
Hue,2009-04-03,3.3,24.2,90,1011.5,12.0,1.22
Hue,2009-04-04,3.6,25.2,90,1011.2,12.5,0.91
Hue,2009-04-05,10.4,25.4,90,1011.2,16.4,1.0
Hue,2009-04-06,34.7,22.6,93,1011.7,20.9,2.25
Hue,2009-04-07,3.5,22.7,88,1011.8,19.2,2.78
Hue,2009-04-08,2.7,24.0,89,1011.3,12.5,1.59
Hue,2009-04-09,1.4,25.1,88,1010.4,16.5,0.97
Hue,2009-04-10,0.4,25.7,87,1009.4,16.3,0.75
Hue,2009-04-11,0.4,26.0,88,1009.2,13.7,0.63
Hue,2009-04-12,9.6,26.4,89,1007.7,8.9,0.59
Hue,2009-04-13,1.8,27.6,85,1004.5,10.9,0.56
Hue,2009-04-14,13.1,27.1,88,1005.6,11.9,0.63
Hue,2009-04-15,2.4,26.7,88,1006.1,9.7,0.66
Hue,2009-04-16,0.7,28.3,80,1002.6,18.8,0.59
Hue,2009-04-17,0.0,29.2,79,1002.1,8.2,0.53
Hue,2009-04-18,0.0,29.8,80,1003.6,8.4,0.47
Hue,2009-04-19,0.0,30.4,77,1002.2,11.7,0.44
Hue,2009-04-20,6.6,28.5,80,1002.1,21.8,0.47
Hue,2009-04-21,0.0,26.6,76,1004.0,12.2,0.47
Hue,2009-04-22,2.4,27.3,82,1004.9,9.8,0.44
Hue,2009-04-23,4.7,28.4,81,1004.4,10.3,0.44
Hue,2009-04-24,0.7,29.2,79,1003.8,11.9,0.44
Hue,2009-04-25,14.5,26.6,90,1007.2,21.7,0.78
Hue,2009-04-26,4.0,24.7,87,1010.7,24.2,1.34
Hue,2009-04-27,5.7,24.5,86,1010.2,14.3,1.25
Hue,2009-04-28,26.3,24.9,91,1010.1,11.7,1.5
Hue,2009-04-29,16.6,25.1,90,1009.9,15.9,2.28
Hue,2009-04-30,38.3,24.7,91,1009.6,10.5,4.04
Hue,2009-05-01,42.9,24.4,93,1010.5,13.3,5.03
Hue,2009-05-02,8.9,25.1,86,1011.3,16.8,3.29
Hue,2009-05-03,3.0,24.4,86,1011.8,12.7,1.72
Hue,2009-05-04,1.4,24.0,85,1010.6,12.1,1.06
Hue,2009-05-05,1.5,24.4,85,1009.5,13.5,0.81
Hue,2009-05-06,0.0,25.3,83,1007.6,10.5,0.66
Hue,2009-05-07,0.4,26.2,83,1005.7,13.8,0.53
Hue,2009-05-08,11.0,26.8,86,1004.7,12.7,0.53
Hue,2009-05-09,3.8,27.1,86,1004.0,12.4,0.5
Hue,2009-05-10,2.9,27.3,88,1004.5,14.6,0.78
Hue,2009-05-11,10.8,26.8,91,1006.0,10.9,1.16
Hue,2009-05-12,10.1,26.9,87,1006.6,12.5,1.5
Hue,2009-05-13,0.6,27.1,86,1006.0,14.8,1.38
Hue,2009-05-14,4.9,26.8,86,1006.1,16.6,1.19
Hue,2009-05-15,1.5,27.0,86,1007.4,15.2,1.09
Hue,2009-05-16,0.0,27.6,85,1008.1,13.1,1.03
Hue,2009-05-17,1.6,27.9,86,1008.5,11.6,1.0
Hue,2009-05-18,3.1,28.1,84,1007.1,11.3,0.97
Hue,2009-05-19,3.3,28.1,84,1005.8,12.5,0.94
Hue,2009-05-20,29.0,27.5,87,1005.1,8.4,1.09
Hue,2009-05-21,13.7,26.9,87,1006.4,10.1,1.72
Hue,2009-05-22,18.1,26.4,89,1005.8,13.3,1.65
Hue,2009-05-23,7.0,25.8,88,1004.8,17.8,1.59
Hue,2009-05-24,1.0,26.6,83,1004.0,15.9,1.06
Hue,2009-05-25,0.9,27.0,85,1004.0,14.9,0.69
Hue,2009-05-26,3.7,27.3,84,1003.5,9.0,0.56
Hue,2009-05-27,14.4,27.4,86,1002.6,10.9,0.56
Hue,2009-05-28,21.8,27.9,85,1003.7,11.5,0.69
Hue,2009-05-29,46.0,27.3,88,1006.6,19.9,4.06
Hue,2009-05-30,22.3,25.0,89,1008.6,20.9,9.28
Hue,2009-05-31,19.3,25.3,89,1007.7,9.3,7.38
Hue,2009-06-01,11.9,27.0,87,1004.0,9.5,3.79
Hue,2009-06-02,12.9,28.0,86,1001.2,9.4,2.06
Hue,2009-06-03,0.2,28.8,82,1000.3,8.7,1.38
Hue,2009-06-04,0.5,28.7,81,1001.4,12.3,1.0
Hue,2009-06-05,0.0,29.1,78,1002.7,14.5,0.78
Hue,2009-06-06,0.1,29.6,76,1002.7,14.9,0.63
Hue,2009-06-07,0.0,29.7,77,1002.1,10.7,0.56
Hue,2009-06-08,0.5,30.0,79,1002.6,8.0,0.47
Hue,2009-06-09,13.1,29.6,80,1003.8,8.5,0.5
Hue,2009-06-10,2.5,29.4,81,1004.1,10.0,0.5
Hue,2009-06-11,0.7,29.5,77,1003.7,13.1,0.47
Hue,2009-06-12,0.0,29.7,75,1003.8,10.1,0.41
Hue,2009-06-13,0.0,30.5,72,1004.2,13.8,0.37
Hue,2009-06-14,0.4,29.8,77,1003.1,7.1,0.41
Hue,2009-06-15,17.8,28.4,84,1001.7,9.4,0.63
Hue,2009-06-16,32.9,27.1,88,1002.6,9.5,1.38
Hue,2009-06-17,13.8,27.4,87,1004.1,7.3,1.81
Hue,2009-06-18,5.3,28.4,84,1003.2,10.5,1.22
Hue,2009-06-19,0.9,29.3,78,1002.0,11.3,0.75
Hue,2009-06-20,0.0,30.2,76,1001.6,14.5,0.56
Hue,2009-06-21,0.0,30.5,75,1001.5,7.6,0.47
Hue,2009-06-22,0.0,30.1,78,1002.2,6.5,0.44
Hue,2009-06-23,4.8,29.7,79,1003.3,8.4,0.41
Hue,2009-06-24,0.0,29.4,81,1003.6,10.3,0.37
Hue,2009-06-25,0.0,30.1,78,1002.2,8.9,0.34
Hue,2009-06-26,0.0,29.8,78,1002.1,7.9,0.34
Hue,2009-06-27,0.5,29.6,78,1003.0,6.0,0.37
Hue,2009-06-28,8.7,28.5,82,1004.3,5.8,0.37
Hue,2009-06-29,5.7,29.2,80,1004.9,10.0,0.37
Hue,2009-06-30,8.8,29.1,79,1005.6,11.8,0.37
Hue,2009-07-01,2.5,29.0,79,1006.1,15.3,0.37
Hue,2009-07-02,3.9,29.0,78,1005.3,13.8,0.37
Hue,2009-07-03,0.0,29.8,75,1003.2,7.8,0.34
Hue,2009-07-04,0.0,29.8,71,1003.2,9.4,0.31
Hue,2009-07-05,0.2,29.0,78,1004.8,7.9,0.33
Hue,2009-07-06,12.1,28.3,79,1007.0,8.1,0.36
Hue,2009-07-07,3.5,27.4,82,1007.3,7.8,0.36
Hue,2009-07-08,10.6,28.3,79,1005.9,11.9,0.39
Hue,2009-07-09,4.4,29.0,77,1004.6,8.8,0.39
Hue,2009-07-10,0.1,29.8,74,1001.9,7.6,0.36
Hue,2009-07-11,1.6,30.1,76,999.5,7.7,0.34
Hue,2009-07-12,14.6,28.4,83,999.2,11.5,0.44
Hue,2009-07-13,43.8,27.9,85,1001.6,9.6,0.95
Hue,2009-07-14,3.4,28.5,79,1002.4,10.5,1.42
Hue,2009-07-15,1.9,28.6,78,1001.6,14.9,1.14
Hue,2009-07-16,26.1,26.7,89,1000.0,10.1,1.56
Hue,2009-07-17,21.0,27.0,87,999.8,7.3,2.3
Hue,2009-07-18,0.9,28.6,81,1001.2,14.8,1.74
Hue,2009-07-19,0.0,29.2,74,1000.1,22.5,1.0
Hue,2009-07-20,13.1,28.5,81,1003.1,8.1,0.77
Hue,2009-07-21,3.7,28.2,83,1005.1,8.0,0.7
Hue,2009-07-22,3.7,28.0,83,1003.4,12.8,0.7
Hue,2009-07-23,9.7,28.1,84,1002.5,9.6,0.78
Hue,2009-07-24,0.0,29.4,78,1002.7,7.3,0.66
Hue,2009-07-25,0.0,30.2,74,1002.4,10.4,0.53
Hue,2009-07-26,0.3,30.2,72,1002.3,14.1,0.45
Hue,2009-07-27,0.0,30.2,69,1001.5,21.1,0.41
Hue,2009-07-28,0.0,30.0,66,1001.1,22.1,0.36
Hue,2009-07-29,2.1,29.3,68,1002.3,23.7,0.34
Hue,2009-07-30,7.7,27.9,74,1001.5,14.2,0.47
Hue,2009-07-31,3.2,27.8,71,1000.3,26.5,0.56
Hue,2009-08-01,1.5,28.8,76,1000.1,13.0,0.53
Hue,2009-08-02,0.7,28.9,79,1000.1,10.7,0.45
Hue,2009-08-03,0.0,29.3,74,999.0,17.8,0.41
Hue,2009-08-04,0.0,29.8,72,998.5,16.1,0.36
Hue,2009-08-05,0.0,30.8,68,998.0,24.5,0.33
Hue,2009-08-06,0.0,30.2,68,998.0,22.7,0.34
Hue,2009-08-07,4.3,28.8,73,997.5,21.7,0.36
Hue,2009-08-08,1.0,28.7,68,996.7,27.2,0.39
Hue,2009-08-09,18.1,27.0,79,997.6,24.8,4.05
Hue,2009-08-10,103.7,26.1,88,1000.0,15.6,9.52
Hue,2009-08-11,2.0,27.8,84,1003.2,11.5,7.24
Hue,2009-08-12,17.3,27.8,86,1004.2,10.0,3.52
Hue,2009-08-13,15.7,27.6,85,1004.5,9.1,2.22
Hue,2009-08-14,5.7,28.1,84,1006.9,9.7,1.69
Hue,2009-08-15,0.8,28.4,84,1007.9,11.6,1.19
Hue,2009-08-16,0.8,28.5,81,1007.8,9.7,0.87
Hue,2009-08-17,0.3,28.3,82,1008.1,10.2,0.69
Hue,2009-08-18,0.6,28.2,82,1008.6,9.3,0.58
Hue,2009-08-19,0.0,28.1,80,1008.9,9.0,0.5
Hue,2009-08-20,3.4,28.4,81,1007.5,10.0,0.45
Hue,2009-08-21,3.6,28.8,79,1005.2,9.0,0.42
Hue,2009-08-22,3.8,28.6,80,1005.1,8.7,0.41
Hue,2009-08-23,3.2,27.9,83,1006.4,10.1,0.42
Hue,2009-08-24,2.7,27.9,83,1007.2,11.0,0.42
Hue,2009-08-25,0.0,28.3,81,1006.9,10.8,0.41
Hue,2009-08-26,0.0,28.0,81,1006.3,12.6,0.37
Hue,2009-08-27,0.0,28.6,80,1005.8,11.3,0.36
Hue,2009-08-28,1.9,28.5,79,1006.2,8.0,0.33
Hue,2009-08-29,19.9,28.2,81,1006.1,6.9,0.42
Hue,2009-08-30,9.9,28.1,83,1007.0,11.0,0.61
Hue,2009-08-31,3.4,27.3,84,1007.6,12.7,0.66
Hue,2009-09-01,2.3,27.2,86,1006.7,10.9,0.6
Hue,2009-09-02,7.1,26.6,87,1005.6,12.0,0.77
Hue,2009-09-03,58.5,25.3,92,1004.0,20.1,8.2
Hue,2009-09-04,56.5,25.6,93,1003.0,20.3,21.18
Hue,2009-09-05,133.2,25.3,93,1002.9,16.7,29.48
Hue,2009-09-06,2.5,26.7,87,1002.8,10.1,20.63
Hue,2009-09-07,5.7,26.2,89,1004.2,12.7,7.65
Hue,2009-09-08,9.0,26.2,90,1005.5,11.8,4.25
Hue,2009-09-09,2.3,26.8,87,1005.5,10.5,3.03
Hue,2009-09-10,0.3,26.9,84,1004.4,11.8,1.86
Hue,2009-09-11,0.1,28.1,80,1003.5,11.7,1.26
Hue,2009-09-12,11.6,28.4,81,1004.9,9.2,1.03
Hue,2009-09-13,11.8,28.2,83,1006.7,8.9,0.95
Hue,2009-09-14,1.4,28.7,81,1005.2,13.0,0.85
Hue,2009-09-15,4.5,28.7,81,1002.3,10.5,0.82
Hue,2009-09-16,5.9,28.1,86,1005.1,6.9,0.84
Hue,2009-09-17,2.3,28.3,84,1009.0,8.7,0.69
Hue,2009-09-18,0.2,28.5,80,1009.2,7.4,0.56
Hue,2009-09-19,0.0,29.1,79,1007.5,7.5,0.49
Hue,2009-09-20,0.0,29.4,79,1007.0,9.4,0.44
Hue,2009-09-21,0.2,29.2,79,1007.1,8.5,0.44
Hue,2009-09-22,6.5,26.5,87,1008.0,14.2,0.74
Hue,2009-09-23,51.2,24.8,92,1006.5,16.3,8.57
Hue,2009-09-24,76.4,24.9,91,1003.9,13.2,13.22
Hue,2009-09-25,13.1,25.9,88,1003.4,9.2,7.65
Hue,2009-09-26,17.2,25.9,91,1005.4,9.2,4.79
Hue,2009-09-27,12.7,26.2,87,1004.1,20.9,8.91
Hue,2009-09-28,148.1,25.2,91,999.0,46.9,28.99
Hue,2009-09-29,208.6,25.7,91,993.3,55.6,48.43
Hue,2009-09-30,56.9,26.5,87,997.3,32.7,34.24
Hue,2009-10-01,3.1,26.8,85,1004.5,21.7,11.05
Hue,2009-10-02,2.1,26.6,88,1008.4,14.8,4.13
Hue,2009-10-03,2.7,26.5,87,1008.5,8.8,2.57
Hue,2009-10-04,2.6,26.6,85,1009.0,13.0,1.86
Hue,2009-10-05,0.4,26.7,83,1008.8,12.0,1.37
Hue,2009-10-06,0.0,26.0,80,1008.2,15.0,1.04
Hue,2009-10-07,0.4,25.7,82,1007.6,10.7,0.84
Hue,2009-10-08,0.9,26.5,81,1006.7,11.0,0.7
Hue,2009-10-09,1.0,26.7,83,1006.5,11.5,0.61
Hue,2009-10-10,0.5,26.7,83,1008.3,12.3,0.54
Hue,2009-10-11,1.5,27.0,78,1009.7,13.0,0.51
Hue,2009-10-12,2.1,26.6,80,1009.3,18.2,0.47
Hue,2009-10-13,0.9,26.9,78,1009.9,13.7,0.47
Hue,2009-10-14,1.5,25.8,81,1011.5,16.2,0.49
Hue,2009-10-15,5.2,25.4,83,1011.7,16.9,0.62
Hue,2009-10-16,10.3,25.1,89,1010.1,10.0,1.13
Hue,2009-10-17,11.4,25.2,89,1007.4,16.0,2.44
Hue,2009-10-18,21.6,24.8,92,1006.2,14.1,5.49
Hue,2009-10-19,36.1,24.8,92,1006.4,17.3,7.17
Hue,2009-10-20,13.5,25.4,88,1007.6,18.8,5.41
Hue,2009-10-21,4.4,25.6,88,1008.4,16.0,3.07
Hue,2009-10-22,23.8,24.9,91,1009.0,23.7,3.07
Hue,2009-10-23,18.9,24.7,88,1009.7,20.5,4.08
Hue,2009-10-24,0.0,25.4,84,1009.0,13.9,2.39
